TIMESTAMP,RECORD,Furnace_Body_Avg,Die_1_Out_Avg,Die_2_Out_Avg,Die_3_Out_Avg,Die_4_Out_Avg,Die_In_All_Avg,Die_Temp_Avg,AC_Current_Avg,Water_Flow_GPM,Pulse_Avg,PTemp_C_Avg
3/5/2022 0:28,1834,176.3,71.95,51.69,68.59,50.42,52.23,124.6,0,0,0,19.89
3/5/2022 0:30,1835,174,71.9,51.75,68.53,50.43,52.26,123.3,0,0,0,19.9
3/5/2022 0:32,1836,171.8,71.86,51.71,68.5,50.39,52.18,121.9,0,0,0,19.9
3/5/2022 0:34,1837,169.6,71.82,51.78,68.44,50.44,52.26,120.6,0,0,0,19.9
3/5/2022 0:36,1838,167.5,71.74,51.73,68.35,50.42,52.21,119.3,0,0,0,19.89
3/5/2022 0:38,1839,165.4,71.66,51.74,68.29,50.36,52.2,118,0,0,0,19.87
3/5/2022 0:40,1840,163.4,71.57,51.75,68.19,50.41,52.25,116.8,0,0,0,19.86
3/5/2022 0:42,1841,161.3,71.49,51.77,68.11,50.42,52.23,115.5,0,0,0,19.84
3/5/2022 0:44,1842,159.3,71.41,51.78,68.04,50.37,52.17,114.4,0,0,0,19.83
3/5/2022 0:46,1843,157.4,71.34,51.63,67.97,50.35,52.17,113.2,0,0,0,19.82
3/5/2022 0:48,1844,155.5,71.28,51.59,67.89,50.31,52.15,112,0,0,0,19.82
3/5/2022 0:50,1845,153.6,71.23,51.57,67.85,50.26,52.08,110.9,0,0,0,19.81
3/5/2022 0:52,1846,151.8,71.18,51.6,67.8,50.28,52.09,109.7,0,0,0,19.81
3/5/2022 0:54,1847,149.9,71.12,51.65,67.73,50.28,52.08,108.6,0,0,0,19.8
3/5/2022 0:56,1848,148.1,71.07,51.61,67.68,50.27,52.02,107.5,0,0,0,19.78
3/5/2022 0:58,1849,146.4,70.98,51.55,67.6,50.28,52.07,106.5,0,0,0,19.77
3/5/2022 1:00,1850,144.7,70.91,51.6,67.51,50.27,52.09,105.5,0,0,0,19.75
3/5/2022 1:02,1851,143,70.83,51.67,67.46,50.27,52.08,104.4,0,0,0,19.74
3/5/2022 1:04,1852,141.4,70.77,51.56,67.38,50.25,52.04,103.4,0,0,0,19.73
3/5/2022 1:06,1853,139.8,70.75,51.61,67.36,50.26,52.11,102.4,0,0,0,19.73
3/5/2022 1:08,1854,138.2,70.73,51.67,67.32,50.25,52.09,101.5,0,0,0,19.73
3/5/2022 1:10,1855,136.6,70.7,51.62,67.26,50.26,52.1,100.6,0,0,0,19.74
3/5/2022 1:12,1856,135.1,70.67,51.57,67.25,50.27,52.1,99.6,0,0,0,19.75
3/5/2022 1:14,1857,133.6,70.63,51.64,67.21,50.26,52.09,98.7,0,0,0,19.75
3/5/2022 1:16,1858,132.1,70.58,51.66,67.16,50.25,52.05,97.8,0,0,0,19.74
3/5/2022 1:18,1859,130.7,70.51,51.56,67.07,50.23,52.06,96.9,0,0,0,19.73
3/5/2022 1:20,1860,129.3,70.43,51.58,67.01,50.21,52.03,96.1,0,0,0,19.72
3/5/2022 1:22,1861,127.9,70.37,51.55,66.93,50.2,52.03,95.2,0,0,0,19.71
3/5/2022 1:24,1862,126.6,70.31,51.56,66.88,50.21,52.03,94.4,0,0,0,19.7
3/5/2022 1:26,1863,125.2,70.25,51.53,66.83,50.22,52.06,93.6,0,0,0,19.69
3/5/2022 1:28,1864,123.9,70.19,51.53,66.74,50.19,52,92.8,0,0,0,19.68
3/5/2022 1:30,1865,122.6,70.13,51.43,66.71,50.21,52.05,92,0,0,0,19.68
3/5/2022 1:32,1866,121.3,70.09,51.52,66.63,50.21,52.03,91.2,0,0,0,19.67
3/5/2022 1:34,1867,120.1,70.03,51.49,66.58,50.17,51.96,90.5,0,0,0,19.66
3/5/2022 1:36,1868,118.9,69.98,51.52,66.52,50.23,52.02,89.7,0,0,0,19.65
3/5/2022 1:38,1869,117.7,69.92,51.57,66.48,50.23,52.01,89,0,0,0,19.63
3/5/2022 1:40,1870,116.5,69.84,51.48,66.41,50.16,52.01,88.3,0,0,0,19.61
3/5/2022 1:42,1871,115.4,69.78,51.6,66.33,50.21,52,87.6,0,0,0,19.59
3/5/2022 1:44,1872,114.3,69.73,51.53,66.28,50.18,51.99,86.9,0,0,0,19.59
3/5/2022 1:46,1873,113.2,69.71,51.41,66.26,50.09,51.94,86.2,0,0,0,19.59
3/5/2022 1:48,1874,112,69.7,51.55,66.23,50.16,52.01,85.6,0,0,0,19.59
3/5/2022 1:50,1875,111,69.68,51.61,66.2,50.17,52,84.9,0,0,0,19.6
3/5/2022 1:52,1876,109.9,69.65,51.45,66.17,50.11,51.95,84.3,0,0,0,19.6
3/5/2022 1:54,1877,108.9,69.61,51.5,66.13,50.18,51.98,83.7,0,0,0,19.61
3/5/2022 1:56,1878,107.9,69.56,51.5,66.09,50.17,52,83.1,0,0,0,19.6
3/5/2022 1:58,1879,106.9,69.51,51.43,66.03,50.11,51.92,82.5,0,0,0,19.6
3/5/2022 2:00,1880,105.9,69.44,51.5,65.95,50.18,51.98,81.9,0,0,0,19.58
3/5/2022 2:02,1881,105,69.38,51.47,65.91,50.16,51.98,81.4,0,0,0,19.57
3/5/2022 2:04,1882,104.1,69.31,51.85,65.87,50.87,52.12,81,0,0,0,19.56
3/5/2022 2:06,1883,103.2,69.26,54.59,65.83,55.43,53.41,82.3,0,0,0,19.56
3/5/2022 2:08,1884,102.5,69.23,56.77,65.88,57.65,54.68,83.2,0,0,0,19.55
3/5/2022 2:10,1885,101.8,69.22,58.06,66.01,58.55,55.64,83.5,0,0,0,19.55
3/5/2022 2:12,1886,101.1,69.25,60.09,66.19,60.91,56.53,85.3,0,0,0,19.54
3/5/2022 2:14,1887,100.6,69.27,61.97,66.42,62.98,57.33,87.1,0,0,0,19.53
3/5/2022 2:16,1888,100.1,69.31,63.6,66.68,64.39,58.1,88.3,0,0,0,19.52
3/5/2022 2:18,1889,99.6,69.36,64.93,66.96,65.38,58.81,89.1,0,0,0,19.51
3/5/2022 2:20,1890,99.3,69.42,66.01,67.23,66.14,59.46,89.7,0,0,0,19.5
3/5/2022 2:22,1891,98.9,69.51,66.9,67.52,66.73,60.07,90.2,0,0,0,19.51
3/5/2022 2:24,1892,98.6,69.61,67.62,67.79,67.22,60.64,90.5,0,0,0,19.52
3/5/2022 2:26,1893,98.2,69.7,68.19,68.03,67.61,61.16,90.8,0,0,0,19.53
3/5/2022 2:28,1894,98,69.79,68.7,68.25,67.94,61.6,91.1,0,0,0,19.54
3/5/2022 2:30,1895,97.8,69.89,69.14,68.47,68.2,61.97,91.3,0,0,0,19.55
3/5/2022 2:32,1896,97.6,69.97,69.47,68.64,68.43,62.29,91.5,0,0,0,19.55
3/5/2022 2:34,1897,97.4,70.03,69.68,68.79,68.87,62.58,91.7,0,0,0,19.55
3/5/2022 2:36,1898,97.2,70.07,69.88,68.92,68.91,62.92,91.8,0,0,0,19.54
3/5/2022 2:38,1899,97,70.11,70.07,69.03,68.94,63.2,91.9,0,0,0,19.53
3/5/2022 2:40,1900,96.8,70.13,70.23,69.14,69.03,63.47,92,0,0,0,19.52
3/5/2022 2:42,1901,96.6,70.16,70.35,69.24,69.11,63.72,92.1,0,0,0,19.52
3/5/2022 2:44,1902,96.5,70.2,70.47,69.34,69.19,63.93,92.2,0,0,0,19.52
3/5/2022 2:46,1903,96.3,70.23,70.58,69.43,69.28,64.13,92.2,0,0,0,19.51
3/5/2022 2:48,1904,96.2,70.27,70.65,69.52,69.38,64.31,92.3,0,0,0,19.51
3/5/2022 2:50,1905,96,70.31,70.73,69.6,69.46,64.49,92.4,0,0,0,19.51
3/5/2022 2:52,1906,95.9,70.33,70.78,69.67,69.51,64.65,92.4,0,0,0,19.5
3/5/2022 2:54,1907,95.7,70.35,70.85,69.72,69.57,64.84,92.4,0,0,0,19.49
3/5/2022 2:56,1908,95.6,70.37,70.89,69.77,69.62,64.97,92.4,0,0,0,19.49
3/5/2022 2:58,1909,95.4,70.38,70.94,69.83,69.67,65.11,92.4,0,0,0,19.49
3/5/2022 3:00,1910,95.3,70.41,70.96,69.88,69.74,65.24,92.4,0,0,0,19.5
3/5/2022 3:02,1911,95.1,70.45,71,69.94,69.79,65.35,92.3,0,0,0,19.51
3/5/2022 3:04,1912,95,70.48,71.05,69.99,69.85,65.49,92.3,0,0,0,19.53
3/5/2022 3:06,1913,94.9,70.51,71.09,70.05,69.91,65.6,92.3,0,0,0,19.54
3/5/2022 3:08,1914,94.7,70.53,71.1,70.09,69.96,65.71,92.3,0,0,0,19.55
3/5/2022 3:10,1915,94.6,70.55,71.12,70.14,70.01,65.81,92.3,0,0,0,19.56
3/5/2022 3:12,1916,94.5,70.56,71.15,70.17,70.04,65.9,92.3,0,0,0,19.56
3/5/2022 3:14,1917,94.4,70.56,71.16,70.18,70.07,65.97,92.2,0,0,0,19.55
3/5/2022 3:16,1918,94.3,70.55,71.16,70.19,70.08,66.04,92.2,0,0,0,19.54
3/5/2022 3:18,1919,94.1,70.54,71.15,70.2,70.09,66.1,92.1,0,0,0,19.53
3/5/2022 3:20,1920,94,70.52,71.14,70.22,70.1,66.15,92,0,0,0,19.52
3/5/2022 3:22,1921,93.9,70.5,71.14,70.24,70.11,66.21,92,0,0,0,19.51
3/5/2022 3:24,1922,93.7,70.5,71.16,70.26,70.13,66.25,91.9,0,0,0,19.51
3/5/2022 3:26,1923,93.5,70.5,71.16,70.28,70.16,66.29,91.8,0,0,0,19.51
3/5/2022 3:28,1924,93.3,70.51,71.16,70.3,70.19,66.34,91.8,0,0,0,19.52
3/5/2022 3:30,1925,93.1,70.52,71.15,70.33,70.21,66.4,91.7,0,0,0,19.53
3/5/2022 3:32,1926,92.9,70.54,71.15,70.34,70.24,66.45,91.7,0,0,0,19.53
3/5/2022 3:34,1927,92.8,70.55,71.14,70.36,70.26,66.49,91.6,0,0,0,19.54
3/5/2022 3:36,1928,92.6,70.54,71.14,70.36,70.27,66.54,91.5,0,0,0,19.54
3/5/2022 3:38,1929,92.5,70.53,71.14,70.37,70.28,66.57,91.4,0,0,0,19.54
3/5/2022 3:40,1930,92.3,70.51,71.11,70.37,70.28,66.6,91.3,0,0,0,19.53
3/5/2022 3:42,1931,92.1,70.5,71.11,70.38,70.29,66.63,91.2,0,0,0,19.53
3/5/2022 3:44,1932,92,70.48,71.08,70.38,70.3,66.65,91.1,0,0,0,19.53
3/5/2022 3:46,1933,91.9,70.47,71.07,70.39,70.3,66.67,91.1,0,0,0,19.53
3/5/2022 3:48,1934,91.7,70.47,71.07,70.4,70.31,66.7,91,0,0,0,19.53
3/5/2022 3:50,1935,91.6,70.46,71.05,70.4,70.32,66.72,90.9,0,0,0,19.53
3/5/2022 3:52,1936,91.5,70.46,71.03,70.4,70.33,66.73,90.8,0,0,0,19.52
3/5/2022 3:54,1937,91.3,70.44,71.01,70.4,70.33,66.73,90.7,0,0,0,19.52
3/5/2022 3:56,1938,91.2,70.41,70.99,70.39,70.3,66.72,90.6,0,0,0,19.5
3/5/2022 3:58,1939,91,70.38,70.98,70.38,70.29,66.73,90.5,0,0,0,19.49
3/5/2022 4:00,1940,90.9,70.36,70.98,70.38,70.29,66.72,90.4,0,0,0,19.48
3/5/2022 4:02,1941,90.7,70.34,70.98,70.38,70.29,66.72,90.3,0,0,0,19.47
3/5/2022 4:04,1942,90.6,70.34,70.95,70.4,70.3,66.73,90.2,0,0,0,19.47
3/5/2022 4:06,1943,90.4,70.35,70.95,70.4,70.31,66.75,90.1,0,0,0,19.48
3/5/2022 4:08,1944,90.3,70.36,70.94,70.41,70.32,66.78,90,0,0,0,19.49
3/5/2022 4:10,1945,90.1,70.36,70.93,70.42,70.34,66.8,89.9,0,0,0,19.5
3/5/2022 4:12,1946,90,70.37,70.93,70.42,70.35,66.82,89.8,0,0,0,19.51
3/5/2022 4:14,1947,89.9,70.36,70.92,70.41,70.34,66.82,89.7,0,0,0,19.51
3/5/2022 4:16,1948,89.8,70.34,70.91,70.4,70.34,66.82,89.6,0,0,0,19.51
3/5/2022 4:18,1949,89.6,70.32,70.89,70.39,70.33,66.81,89.5,0,0,0,19.5
3/5/2022 4:20,1950,89.5,70.29,70.86,70.38,70.31,66.81,89.4,0,0,0,19.49
3/5/2022 4:22,1951,89.4,70.27,70.84,70.38,70.3,66.81,89.3,0,0,0,19.48
3/5/2022 4:24,1952,89.2,70.25,70.82,70.36,70.29,66.8,89.2,0,0,0,19.48
3/5/2022 4:26,1953,89.1,70.24,70.79,70.36,70.29,66.8,89.1,0,0,0,19.47
3/5/2022 4:28,1954,89,70.23,70.77,70.35,70.29,66.8,89,0,0,0,19.47
3/5/2022 4:30,1955,88.8,70.21,70.75,70.34,70.29,66.8,88.9,0,0,0,19.47
3/5/2022 4:32,1956,88.7,70.2,70.73,70.33,70.28,66.79,88.8,0,0,0,19.46
3/5/2022 4:34,1957,88.6,70.17,70.74,70.33,70.26,66.78,88.6,0,0,0,19.45
3/5/2022 4:36,1958,88.5,70.15,70.73,70.32,70.25,66.76,88.5,0,0,0,19.44
3/5/2022 4:38,1959,88.3,70.14,70.71,70.32,70.25,66.77,88.4,0,0,0,19.44
3/5/2022 4:40,1960,88.2,70.13,70.7,70.32,70.25,66.78,88.3,0,0,0,19.45
3/5/2022 4:42,1961,88,70.14,70.69,70.32,70.26,66.8,88.1,0,0,0,19.46
3/5/2022 4:44,1962,87.9,70.14,70.68,70.33,70.27,66.82,88.1,0,0,0,19.47
3/5/2022 4:46,1963,87.8,70.14,70.67,70.33,70.27,66.82,88,0,0,0,19.48
3/5/2022 4:48,1964,87.7,70.14,70.66,70.33,70.28,66.84,87.9,0,0,0,19.49
3/5/2022 4:50,1965,87.6,70.15,70.67,70.33,70.27,66.84,87.8,0,0,0,19.49
3/5/2022 4:52,1966,87.5,70.13,70.65,70.32,70.26,66.83,87.7,0,0,0,19.48
3/5/2022 4:54,1967,87.4,70.1,70.62,70.29,70.23,66.82,87.5,0,0,0,19.48
3/5/2022 4:56,1968,87.3,70.07,70.6,70.27,70.22,66.79,87.4,0,0,0,19.47
3/5/2022 4:58,1969,87.1,70.04,70.56,70.24,70.2,66.78,87.3,0,0,0,19.46
3/5/2022 5:00,1970,87,70.01,70.54,70.23,70.18,66.78,87.2,0,0,0,19.45
3/5/2022 5:02,1971,86.9,70,70.51,70.23,70.17,66.78,87.1,0,0,0,19.44
3/5/2022 5:04,1972,86.8,69.99,70.49,70.22,70.16,66.77,87,0,0,0,19.44
3/5/2022 5:06,1973,86.6,69.98,70.51,70.22,70.15,66.76,86.9,0,0,0,19.44
3/5/2022 5:08,1974,86.5,69.97,70.5,70.22,70.16,66.75,86.7,0,0,0,19.44
3/5/2022 5:10,1975,86.4,69.97,70.49,70.22,70.16,66.76,86.6,0,0,0,19.44
3/5/2022 5:12,1976,86.3,69.98,70.49,70.23,70.16,66.76,86.5,0,0,0,19.45
3/5/2022 5:14,1977,86.2,69.97,70.46,70.21,70.15,66.77,86.4,0,0,0,19.45
3/5/2022 5:16,1978,86.1,69.96,70.44,70.19,70.14,66.76,86.3,0,0,0,19.46
3/5/2022 5:18,1979,86,69.94,70.43,70.18,70.14,66.77,86.2,0,0,0,19.46
3/5/2022 5:20,1980,85.9,69.93,70.41,70.17,70.12,66.78,86.1,0,0,0,19.46
3/5/2022 5:22,1981,85.7,69.92,70.4,70.17,70.12,66.78,86,0,0,0,19.47
3/5/2022 5:24,1982,85.7,69.91,70.38,70.16,70.12,66.78,85.9,0,0,0,19.47
3/5/2022 5:26,1983,85.5,69.9,70.37,70.15,70.11,66.77,85.8,0,0,0,19.47
3/5/2022 5:28,1984,85.4,69.89,70.35,70.14,70.1,66.76,85.7,0,0,0,19.47
3/5/2022 5:30,1985,85.3,69.87,70.32,70.13,70.08,66.75,85.6,0,0,0,19.47
3/5/2022 5:32,1986,85.3,69.85,70.31,70.12,70.07,66.74,85.5,0,0,0,19.46
3/5/2022 5:34,1987,85.2,69.82,70.29,70.09,70.05,66.72,85.4,0,0,0,19.45
3/5/2022 5:36,1988,85.1,69.79,70.25,70.06,70.02,66.69,85.3,0,0,0,19.43
3/5/2022 5:38,1989,85,69.76,70.25,70.05,70,66.69,85.1,0,0,0,19.42
3/5/2022 5:40,1990,84.9,69.74,70.25,70.05,69.98,66.67,85,0,0,0,19.41
3/5/2022 5:42,1991,84.7,69.73,70.23,70.05,69.98,66.67,84.9,0,0,0,19.41
3/5/2022 5:44,1992,84.6,69.74,70.22,70.05,69.98,66.68,84.8,0,0,0,19.42
3/5/2022 5:46,1993,84.5,69.75,70.21,70.06,69.99,66.69,84.7,0,0,0,19.43
3/5/2022 5:48,1994,84.4,69.74,70.19,70.05,69.99,66.69,84.6,0,0,0,19.43
3/5/2022 5:50,1995,84.3,69.74,70.18,70.04,69.98,66.7,84.6,0,0,0,19.44
3/5/2022 5:52,1996,84.2,69.73,70.17,70.03,69.97,66.68,84.5,0,0,0,19.44
3/5/2022 5:54,1997,84.1,69.71,70.16,70.01,69.95,66.68,84.4,0,0,0,19.44
3/5/2022 5:56,1998,84,69.68,70.13,69.99,69.93,66.67,84.2,0,0,0,19.43
3/5/2022 5:58,1999,83.9,69.66,70.1,69.97,69.91,66.68,84.1,0,0,0,19.43
3/5/2022 6:00,2000,83.8,69.64,70.08,69.96,69.91,66.67,84,0,0,0,19.43
3/5/2022 6:02,2001,83.7,69.63,70.06,69.95,69.9,66.66,83.9,0,0,0,19.43
3/5/2022 6:04,2002,83.6,69.62,70.05,69.93,69.89,66.64,83.9,0,0,0,19.43
3/5/2022 6:06,2003,83.6,69.61,70.04,69.93,69.88,66.64,83.8,0,0,0,19.43
3/5/2022 6:08,2004,83.5,69.6,70.02,69.92,69.87,66.63,83.7,0,0,0,19.43
3/5/2022 6:10,2005,83.4,69.58,69.99,69.9,69.85,66.62,83.6,0,0,0,19.42
3/5/2022 6:12,2006,83.3,69.55,69.98,69.87,69.83,66.6,83.5,0,0,0,19.41
3/5/2022 6:14,2007,83.2,69.52,69.96,69.84,69.8,66.59,83.4,0,0,0,19.39
3/5/2022 6:16,2008,83.1,69.5,69.96,69.83,69.77,66.58,83.2,0,0,0,19.38
3/5/2022 6:18,2009,83,69.48,69.94,69.83,69.76,66.56,83.1,0,0,0,19.38
3/5/2022 6:20,2010,82.9,69.48,69.94,69.83,69.76,66.56,83,0,0,0,19.38
3/5/2022 6:22,2011,82.8,69.49,69.93,69.84,69.76,66.57,83,0,0,0,19.39
3/5/2022 6:24,2012,82.7,69.5,69.92,69.84,69.77,66.59,82.9,0,0,0,19.4
3/5/2022 6:26,2013,82.6,69.51,69.92,69.84,69.77,66.6,82.8,0,0,0,19.41
3/5/2022 6:28,2014,82.5,69.51,69.91,69.84,69.77,66.6,82.7,0,0,0,19.41
3/5/2022 6:30,2015,82.4,69.49,69.89,69.83,69.76,66.6,82.6,0,0,0,19.42
3/5/2022 6:32,2016,82.3,69.48,69.88,69.81,69.75,66.6,82.5,0,0,0,19.42
3/5/2022 6:34,2017,82.3,69.46,69.86,69.78,69.73,66.59,82.4,0,0,0,19.42
3/5/2022 6:36,2018,82.2,69.44,69.84,69.76,69.71,66.58,82.3,0,0,0,19.41
3/5/2022 6:38,2019,82.1,69.41,69.81,69.74,69.69,66.56,82.2,0,0,0,19.41
3/5/2022 6:40,2020,82,69.4,69.79,69.73,69.68,66.56,82.1,0,0,0,19.41
3/5/2022 6:42,2021,81.9,69.38,69.77,69.72,69.68,66.56,82,0,0,0,19.41
3/5/2022 6:44,2022,81.8,69.37,69.75,69.71,69.67,66.56,82,0,0,0,19.41
3/5/2022 6:46,2023,81.8,69.36,69.74,69.71,69.66,66.56,81.9,0,0,0,19.41
3/5/2022 6:48,2024,81.7,69.35,69.73,69.7,69.65,66.56,81.8,0,0,0,19.41
3/5/2022 6:50,2025,81.6,69.33,69.72,69.69,69.63,66.54,81.7,0,0,0,19.4
3/5/2022 6:52,2026,81.5,69.31,69.7,69.67,69.61,66.52,81.6,0,0,0,19.39
3/5/2022 6:54,2027,81.5,69.29,69.69,69.65,69.58,66.51,81.5,0,0,0,19.38
3/5/2022 6:56,2028,81.4,69.27,69.69,69.63,69.56,66.49,81.4,0,0,0,19.37
3/5/2022 6:58,2029,81.3,69.25,69.68,69.62,69.55,66.48,81.3,0,0,0,19.36
3/5/2022 7:00,2030,81.2,69.25,69.67,69.62,69.54,66.49,81.2,0,0,0,19.37
3/5/2022 7:02,2031,81.1,69.26,69.66,69.62,69.54,66.5,81.2,0,0,0,19.38
3/5/2022 7:04,2032,81.9,69.23,55.1,69.59,54.24,55.67,78.21,56.59,0,0,19.39
3/5/2022 7:06,2033,118.6,69.19,50.94,69.35,50.47,52.05,79.83,112.2,0,0,19.4
3/5/2022 7:08,2034,233.1,69.18,51,68.95,50.63,52.02,109.1,117.6,0,0,19.41
3/5/2022 7:10,2035,403.5,69.17,51.17,68.53,50.9,52.01,166.9,117.8,0,0,19.42
3/5/2022 7:12,2036,582.6,69.22,51.39,68.2,51.28,52.04,241.9,117.2,0,0,19.43
3/5/2022 7:14,2037,735.9,69.32,51.68,67.94,51.66,52.09,320.7,116.7,0,0,19.45
3/5/2022 7:16,2038,857,69.47,51.85,67.75,52.03,52.13,395.4,116.4,0,0,19.46
3/5/2022 7:18,2039,951,69.71,52.13,67.71,52.36,52.15,464.6,116.3,0,0,19.48
3/5/2022 7:20,2040,1026,70.06,52.46,67.75,52.66,52.24,529.1,116.2,0,0,19.5
3/5/2022 7:22,2041,1090,70.44,52.8,67.86,52.95,52.25,589.9,116,0,0,19.54
3/5/2022 7:24,2042,1151,70.91,53.14,67.97,53.21,52.33,647.5,115.7,0,0,19.57
3/5/2022 7:26,2043,1210,71.47,53.35,68.22,53.44,52.4,702.4,115.5,0,0,19.61
3/5/2022 7:28,2044,1267,72.02,53.53,68.5,53.74,52.45,755.2,115.5,0,0,19.66
3/5/2022 7:30,2045,1322,72.56,53.83,68.85,53.98,52.48,807,115.3,0,0,19.71
3/5/2022 7:32,2046,1375,73.09,53.89,69.14,54.21,52.51,857,114.8,0,0,19.77
3/5/2022 7:34,2047,1426,73.67,53.92,69.49,54.37,52.45,905,114.6,0,0,19.83
3/5/2022 7:36,2048,1474,74.19,54.13,69.84,54.58,52.45,951,114.4,0,0,19.89
3/5/2022 7:38,2049,1521,74.76,54.39,70.17,54.81,52.47,997,114.2,0,0,19.95
3/5/2022 7:40,2050,1565,75.3,54.21,70.56,54.99,52.56,1042,114,0,0,20
3/5/2022 7:42,2051,1608,75.87,54.49,70.95,55.2,52.62,1086,113.7,0,0,20.06
3/5/2022 7:44,2052,1648,76.36,54.56,71.27,55.3,52.64,1129,113.6,0,0,20.12
3/5/2022 7:46,2053,1687,76.86,54.65,71.63,55.57,52.64,1171,113.5,0,0,20.18
3/5/2022 7:48,2054,1724,77.35,54.81,71.99,55.69,52.63,1212,113.3,0,0,20.24
3/5/2022 7:50,2055,1760,77.77,54.78,72.38,55.88,52.66,1252,113.1,0,0,20.3
3/5/2022 7:52,2056,1794,78.18,54.94,72.67,56.02,52.7,1290,112.7,0,0,20.35
3/5/2022 7:54,2057,1825,78.58,55.13,73.02,56.15,52.63,1327,112.7,0,0,20.4
3/5/2022 7:56,2058,1854,78.98,55.26,73.38,56.2,52.65,1364,112.7,0,0,20.45
3/5/2022 7:58,2059,1880,79.34,55.22,73.65,56.24,52.58,1397,112.5,0,0,20.49
3/5/2022 8:00,2060,1898,79.81,55.52,73.9,56.36,52.72,1420,112.2,0,0,20.52
3/5/2022 8:02,2061,1914,80.2,55.74,74.2,56.48,52.82,1437,112,0,0,20.55
3/5/2022 8:04,2062,1931,80.6,55.73,74.5,56.59,52.9,1453,111.9,0,0,20.59
3/5/2022 8:06,2063,1957,80.9,55.78,74.85,56.6,52.9,1477,111.7,0,0,20.63
3/5/2022 8:08,2064,1985,81.2,55.75,75.17,56.59,52.84,1513,106.1,0,0,20.68
3/5/2022 8:10,2065,2001,81.5,55.97,75.49,56.7,52.88,1538,87.4,0,0,20.74
3/5/2022 8:12,2066,2003,81.8,55.96,75.78,56.7,52.85,1546,82.5,0,0,20.8
3/5/2022 8:14,2067,2003,82.1,56.02,76.06,56.72,52.81,1546,81.1,0,0,20.86
3/5/2022 8:16,2068,2002,82.4,56.07,76.27,56.79,52.81,1542,88,0,0,20.91
3/5/2022 8:18,2069,1990,82.6,56.15,76.53,56.82,52.79,1520,110.8,0,0,20.95
3/5/2022 8:20,2070,1973,82.8,56.03,76.72,56.81,52.81,1501,111.7,0,0,20.98
3/5/2022 8:22,2071,1974,83,56.08,76.99,56.71,52.84,1499,111.7,0,0,21
3/5/2022 8:24,2072,1996,83.2,56.04,77.22,56.83,53,1518,93.5,0,0,21.03
3/5/2022 8:26,2073,2005,83.5,56.22,77.44,56.85,52.97,1530,77.75,0,0,21.05
3/5/2022 8:28,2074,2004,83.7,56.29,77.64,56.86,52.92,1530,75.8,0,0,21.08
3/5/2022 8:30,2075,2003,83.8,56.32,77.84,56.84,52.94,1527,75.84,0,0,21.12
3/5/2022 8:32,2076,2003,84,56.17,77.97,56.8,52.82,1524,75.64,0,0,21.15
3/5/2022 8:34,2077,2003,84.1,56.23,78.1,56.82,52.88,1522,75.2,0,0,21.19
3/5/2022 8:36,2078,2002,84.2,56.29,78.19,56.82,52.83,1520,75.18,0,0,21.21
3/5/2022 8:38,2079,2002,84.4,56.09,78.29,56.8,52.86,1520,76.25,0,0,21.24
3/5/2022 8:40,2080,2003,84.6,56.32,78.38,56.83,53.02,1519,75.69,0,0,21.25
3/5/2022 8:42,2081,2003,84.7,56.58,78.58,56.92,53.08,1519,74.81,0,0,21.25
3/5/2022 8:44,2082,2003,84.8,56.32,78.74,56.9,53.13,1518,75.79,0,0,21.25
3/5/2022 8:46,2083,2003,84.9,56.25,78.84,56.81,53.05,1518,74.75,0,0,21.26
3/5/2022 8:48,2084,2003,84.9,56.26,78.92,56.86,53.03,1519,75.19,0,0,21.28
3/5/2022 8:50,2085,2002,85,56.26,79.03,56.85,53.05,1518,74.77,0,0,21.31
3/5/2022 8:52,2086,2002,85.1,56.29,79.12,56.86,53.1,1517,74.63,0,0,21.34
3/5/2022 8:54,2087,2002,85.1,56.24,79.22,56.82,53.01,1517,74.56,0,0,21.37
3/5/2022 8:56,2088,2002,85.2,56.32,79.35,56.94,52.99,1518,74.43,0,0,21.39
3/5/2022 8:58,2089,2002,85.2,56.32,79.41,56.87,53.05,1517,74.38,0,0,21.42
3/5/2022 9:00,2090,2002,85.3,56.29,79.5,56.79,52.86,1517,74.25,0,0,21.43
3/5/2022 9:02,2091,2003,85.3,56.49,79.62,56.91,53.03,1517,74,0,0,21.44
3/5/2022 9:04,2092,2003,85.4,56.58,79.76,56.9,53.02,1517,74.32,0,0,21.45
3/5/2022 9:06,2093,2002,85.4,56.37,79.77,56.82,53.06,1517,73.7,0,0,21.44
3/5/2022 9:08,2094,2002,85.5,58.69,79.92,56.88,53.12,1531,73.79,0,1.867,21.44
3/5/2022 9:10,2095,2003,85.6,61.56,80.1,56.92,53.34,1566,73.03,0,3.058,21.44
3/5/2022 9:12,2096,2003,85.7,61.66,80.3,57,53.26,1578,72.45,0,3.058,21.42
3/5/2022 9:14,2097,2003,85.8,61.71,80.5,56.98,53.34,1585,72.11,0,3.058,21.4
3/5/2022 9:16,2098,2003,85.9,62.23,80.7,57.4,53.7,1589,72.23,0,3.058,21.37
3/5/2022 9:18,2099,2003,85.9,62.77,80.9,57.88,53.65,1591,72.46,0,3.058,21.35
3/5/2022 9:20,2100,2003,86,62.71,81,57.83,53.61,1592,72.51,0,3.058,21.34
3/5/2022 9:22,2101,2003,86.1,62.72,81.1,57.88,53.64,1595,72.25,0,3.067,21.33
